126.22251824710217,820.2332017099527,1.1488709851467371,-1.5865051884926666,1.0758674189785749,0.8088301773067458,0.7517935416936844;63.63150989596283,455.6005472432622,1.854470703592489,1.5242927926329226,0.8486078450103353,0.5728759956667283,0.5728759956667283
95.95149509517513,678.9327077766986,1.7148981021365803,-1.9240713515173056,1.1225121283068842,0.9361668058735195,0.8339925977330558;72.86764414333429,660.7456797717258,1.0314797246158087,1.2287506317273322,0.5003803266491063,0.4113772474979821,0.4113772474979821
183.95990403074615,604.4461506279943,2.072973169199506,0.778071374420681,0.6292553931802366,0.48200051276416517,0.7659855092034253;72.58496466211137,613.1853663656692,0.7514015997761214,-2.448978981639842,0.5083999855848828,0.44955662915203076,0.44955662915203076
159.61121573999827,1499.5094473597023,0.4430495351333469,0.2861403720039056,0.4408530847088815,0.43745011693979097,0.9922809482634386;158.22507329434202,1506.6480458371823,0.41567759009221783,-2.856233214661873,0.5395387149917628,0.4650846897615103,0.4650846897615103
148.81501414773265,742.9558248403534,1.9781557389240585,0.07803279301283902,0.6052147964204712,0.6155833665489716,1.017132049959494;51.18476549183641,597.6807574052771,0.7798338493728826,-3.1252557141559607,0.42105799930309046,0.3801046497463079,0.3801046497463079
176.57841240083812,486.3251378090588,1.3944484245968438,2.1174713812343104,0.2812009171453452,0.20697046440469438,0.7360234330164611;94.06096403928915,443.2389453150524,2.3789405247026956,-1.0937916116930273,0.5005190982057907,0.43467901298152123,0.43467901298152123
475.8770500478459,1299.4967671132392,0.4543578801743417,1.5579774751942903,0.5162614949525218,0.395174929297848,0.7654549741971177;322.1124474762031,1302.8930642170485,0.37964949925526686,-1.5438478760613603,0.6752799082550563,0.5564165114382876,0.5564165114382876
206.9908736297337,514.2766550145942,1.3200047378941728,1.2431175045675986,0.49058250525795927,0.36200730579610185,0.737913198934296;187.46459597214678,451.0575160187446,1.968085779335944,-1.9650959519318922,0.4365516045601005,0.3501163143521796,0.3501163143521796
153.6643818684035,579.8913600365157,1.9962920000468287,-0.474510208109354,0.5023348933622592,0.48003656518968196,0.955610632533749;93.39843730491383,564.3562394162042,1.2992821895155868,2.68073599154442,0.6410561504901128,0.6201529831718511,0.6201529831718511
173.57535147594984,926.3451951405589,1.1997378317450627,3.0144161801723506,0.5654844942768762,0.5095841745444463,0.9011461493671662;127.96032147110972,847.1722654885547,0.8547278125163034,-0.10015279764384966,0.9922744717119484,0.7120365873401328,0.7120365873401328
112.0823767369463,501.8232589517947,2.180078632714463,-1.2249808798271085,0.4873098640895089,0.29662680808273845,0.6087026550077266;77.48265134209139,470.18253668974137,1.3142614127172745,1.9956235068644699,0.7961502717177286,0.7489832243837127,0.7489832243837127
308.59043309052805,1488.0164733930199,0.27392547976162573,2.6581938485522967,0.24995864616372906,0.17451640101176374,0.6981810939136357;288.06412237902947,1152.8481682932058,0.3789282577647135,-0.7915164314761809,0.35131211574339544,0.24076933991413993,0.24076933991413993
440.8322639575172,786.3273898478927,0.10898902101302373,-2.1743479749961687,0.24293703150049828,0.10693731314181723,0.440185312553298;201.480102024991,810.4069009997386,2.1514736349667603,1.060315842723268,0.7160159138119212,0.4486124705136781,0.4486124705136781
142.30352202598502,764.0063570481597,0.9126026947952168,-0.6874748612315538,0.5755302449802483,0.5075458082562733,0.8818751276463181;118.86881466557894,711.7291508010615,1.868685121986717,2.372081310407797,0.5109346004278807,0.3337801260002601,0.3337801260002601
105.28985410760066,634.9846447922973,1.435091923517447,0.5615545316526956,0.6281516139001576,0.3977771953227996,0.6332502958211372;98.53867385955454,612.6118197961904,1.5530185668683179,-2.5996670401377853,0.8836720758180056,0.6230085377893955,0.6230085377893955
105.9030802148847,678.217882469196,2.190439182649467,-2.2267380064674054,0.9195840733906986,0.8109706678622545,0.8818885530194496;86.92635887922518,666.2121008597787,0.65085925436926,0.9192238269557842,0.29319082886159037,0.25669963191272344,0.25669963191272344
357.9070001047763,1498.8968440156248,0.31523501020815603,0.7849169768851656,0.500507118220103,0.43764009262968645,0.874393343667152;246.46716330984083,998.3385396692846,0.6287402302020961,-2.9747944501504744,0.6177856144786746,0.5470032012183853,0.5470032012183853
539.6058493530243,906.0637635001193,0.0034137229838525954,2.1533018799730503,0.2934039901956757,0.07086171247038847,0.241515844495263;257.1873847217196,899.8005707599879,1.9482365653569957,-0.9514540318694635,0.3004746650974035,0.15613206237821092,0.15613206237821092
123.68466695188947,602.6915880813337,1.0397365736620736,-0.5040055546382803,0.4987708875330468,0.4797628635158098,0.9618902696762196;51.22351624011374,621.04422651209,2.0797514574909486,2.6564397777398363,1.1070239120322256,0.8637899977236061,0.8637899977236061
263.91406262029665,461.46981510305744,1.56107132092852,1.7760738876836732,0.45048878271529447,0.19474555009129849,0.4322983336399216;188.52742270849956,564.9610383795417,1.6453108019693934,-1.4218764464812166,0.20384152497879732,0.18673801542748678,0.18673801542748678
76.880055508565,732.0345012040074,0.4576074792469606,-1.6978711494523355,0.5812658093189287,0.4816907401716272,0.8286927124374063;75.7525512884573,731.2107163966417,1.9954694321279391,1.444839420659225,0.5142834291521213,0.3893010717276551,0.3893010717276551
113.82064439283289,425.4619212220995,1.5643194050588096,2.4327433131419074,0.6136124759282255,0.4867645735471447,0.7932768524805576;74.83676002474031,507.9168837998989,1.8722415549384155,-0.5434850374537047,0.7860095481135911,0.6718452321869407,0.6718452321869407
101.1711207558763,769.060780545335,0.18011439640443588,1.9041150620087632,0.5823255511847784,0.561930395034364,0.9649763674135214;45.21709928773538,804.2136559596586,2.163694081285287,-1.0335184311135743,0.7094621860432756,0.6968065122103945,0.6968065122103945
248.65874969322866,678.2835267799153,1.189669871585104,2.689200727780829,0.5027007679291943,0.34956164816570906,0.6953672452216048;245.6747169368473,633.4376407019084,1.5411876308681485,-0.5230304480139797,0.6263393064929019,0.6334624156388178,0.6334624156388178
126.26925411595558,725.3347129188014,1.7469557235422766,1.3318067352955665,0.9119802026129766,0.5132113055025601,0.5627439104841568;69.51242109148642,778.7397106312224,1.0767211249606627,-1.9818047933975784,0.8223963118783952,0.6931938466828936,0.6931938466828936
161.01207932015632,412.2146333076981,2.09470776875967,-0.9444754629716741,0.1514178892030897,0.14637642102066767,0.9667049368541907;74.14649239849317,466.19218050606554,1.771443532078419,2.1121469087091933,0.7006799238157653,0.5622427246103749,0.5622427246103749
146.7210617292544,522.4324790296254,1.4858154742701442,0.06023520249598988,0.7408771682414329,0.5186405302496122,0.7000357852579964;72.4497053548208,767.1255434373177,1.4020683762076587,-2.8869845083566004,0.7358896858019257,0.6717939515608966,0.6717939515608966
156.1334019228431,823.2426062880855,0.8996064538888825,0.26052586689592744,0.6792946515397084,0.6596875202593192,0.9711360434887173;125.06895657596203,786.4759117741623,1.619418178440512,-2.866479198981401,0.829856622852701,0.6742909866840484,0.6742909866840484
229.04270214088913,431.0845126990762,1.3081550041765273,-2.623634565181603,0.7227376854067752,0.6476823353255097,0.8961513262740376;149.86697428720444,548.8287168306703,2.1730564928773575,0.7274008779405506,0.6516425732577752,0.3707873496472071,0.3707873496472071
185.52812457145234,724.3481504035196,1.4429288803231535,0.7913227400779305,0.6440806385359771,0.6380381188212224,0.9906183801325101;54.811787290692635,642.2869113363591,1.5138930776459234,-2.0452720476648003,0.5588097125576207,0.500381690595731,0.500381690595731
359.03360667352564,753.8277655764612,0.6807352567511847,-2.7067475010981346,0.3215691144098888,0.190040074504713,0.590977385541069;130.75638452862816,742.6883951597736,1.941003728737677,0.48396451503487,0.368232426496192,0.2784296568780636,0.2784296568780636
117.33223870701428,429.1001111162755,1.9997382759443894,1.315128034423306,0.5052100200019048,0.3045959932692002,0.6029096439299675;76.25321550597097,523.9729526654978,1.716148987392924,-1.9771252915599995,0.8394232394303556,0.7301127013636243,0.7301127013636243
166.1808716158389,897.630453699628,1.000956646264875,1.895657269699967,0.5042677383512028,0.5074117231128876,1.0062347529349482;65.3537120215837,750.3966905743921,1.610882344017028,-1.1764528677689658,0.6336095235417678,0.6123108806625351,0.6123108806625351
153.6672555881689,507.64661237912344,1.8224189270863502,-2.2100346147574115,0.5477399881713924,0.4911958450316449,0.8967682762609357;72.36109722772142,427.21483577703617,1.847959242983815,0.8253874350486456,0.869364298669808,0.5128849451326751,0.5128849451326751
103.09201813428656,448.9018353682685,2.1306390844978713,-2.42490645938326,0.7604204539401925,0.6002341258721826,0.7893450560962834;70.66347146156919,435.2786456983618,1.7292119797523602,0.7613517364569663,0.4503726650921694,0.47209722155279316,0.47209722155279316
243.13409823181925,1254.5625398428729,1.0091995227695933,-2.220971365257182,0.7499321072280444,0.7517349466182855,1.0024040034729342;218.62285035649845,1182.873320684003,0.4290240464486216,0.9928909416194258,0.5208919058616848,0.5037750336869844,0.5037750336869844
220.89814862737057,1383.3316520719102,0.5967405672217485,0.24372016436161578,0.7245639279823114,0.5322953815917,0.7346423980475809;170.08176469895182,1265.0804438121713,0.03512636003145937,-2.9146067011427252,0.244342778919902,0.20207114335415516,0.20207114335415516
163.60996424423507,481.2887437079741,1.2282335012889636,-0.5005917202293135,0.38276295240035313,0.31832858015889187,0.8316598515154472;84.35833540321202,462.8116456486375,2.423400706393918,2.6373571497205557,0.7979137929068959,0.7556333291533192,0.7556333291533192
113.13285666860858,480.12796033765835,1.3384555958439304,2.8047931011780936,1.035124873267505,0.728340726667422,0.7036259541984733;97.66544834281078,516.3092424119484,2.243944992561921,-0.3955917729238252,0.6770255658353628,0.6657504463430817,0.6657504463430817
222.13927232932036,506.17357199778814,2.137027209734704,-2.2372884130806034,0.4078513668751455,0.3546460990937554,0.8695474084369621;79.76934500796783,455.5638149776604,1.3506950021839266,0.8603646165472272,0.8005382016565141,0.7530080840535702,0.7530080840535702
113.46826008184054,499.82577563887196,1.3881290823675168,0.2694784721498823,0.6482609392530855,0.48596529892610996,0.74964457905798;81.2182076825138,475.1424665727533,2.2857862376860574,-3.0052807216898336,0.4132099441263782,0.39803291563564214,0.39803291563564214
210.486272830322,906.4309133353738,1.2123711526777954,-1.3663490766768431,0.3665701480271017,0.32172925361194044,0.8776744515163138;90.05986022640406,905.2195795363685,1.141705278261053,1.7526660991071863,0.5155055338097627,0.4842725126756265,0.4842725126756265
327.18015239314246,866.3943454224525,1.425665165961546,3.0141860134268224,0.41480081086721055,0.25572078741565885,0.6164905678005589;78.1197066655377,736.3671050410182,1.10053891547089,0.038338506973876495,1.0111910576006478,0.8928426853314877,0.8928426853314877
317.83108398487406,505.0551451604072,1.5812484104272373,1.9906130686978318,0.3876058046465505,0.24040010978892193,0.6202180331332697;54.28918852773365,448.28456231393915,1.7177652257480611,-1.147913412642865,0.7659667842698563,0.5604595129506927,0.5604595129506927
126.9059021164874,450.98521040938806,2.056860776551787,-1.1373407163648441,0.8171810776474104,0.37331365368806513,0.4568310058803625;92.22762490707632,463.5250391338099,1.660354180594158,1.9725369237089747,0.3404496219602713,0.2951547453805628,0.2951547453805628
150.71720633690046,707.327183405954,0.9707015248534985,0.16437494172881442,0.30973387556630555,0.3412683990550609,1.1018116711680273;108.05659473423817,689.3152949372587,1.5978721469638448,-3.0331478926888784,0.6872306531924149,0.691120826982721,0.691120826982721
194.36392968604,775.8778705034704,1.2255653198009637,0.6525933866715884,0.75139021773172,0.48265604501216675,0.6423507168741137;122.59361152604983,653.3605638642418,1.41492473501236,-2.547408049736221,0.5491429846621291,0.35983657914839196,0.35983657914839196
112.90710055173757,639.9513462795433,0.9809367161611281,-1.732080297093803,0.7619193369184952,0.7119556068401707,0.934423858724471;56.54594389519985,669.0162971325885,1.8820446335197845,1.3731002973714002,0.9095496860220357,0.8254405819821566,0.8254405819821566
169.478831229743,735.5893386020491,2.135315986967099,2.939499125800578,0.46776299935479354,0.34425131438136625,0.7359524264557211;38.13182757539957,691.374415244562,0.5601429464720903,-0.1146937703796125,0.862970927825567,0.9266744100464602,0.9266744100464602
191.64559526375152,604.388926864151,2.2674789075478343,-1.0266284097113667,0.22521401646874975,0.1859444630483501,0.8256345051869869;184.8219118908795,591.9618824932903,0.8770689038425086,2.402193528186206,0.5301176470588236,0.3074546198990037,0.3074546198990037
323.24193890954166,615.9381950569391,1.2104208709336524,1.9748775981348135,0.4789856834800655,0.30272938048218945,0.6320217720970537;119.96018317758528,499.3644280002331,2.062549601326908,-1.2945828061171887,0.670387132241595,0.5852197615284913,0.5852197615284913
99.92448328112556,818.3171061031293,1.360661714800393,2.036448513916652,0.8239852243125034,0.7301090729699975,0.8860705889224748;77.31602359148872,764.7676861609675,1.175457779284553,-1.1136853291857043,0.6730895597908585,0.663535840782594,0.663535840782594
232.81495032106506,731.8417283661817,1.059656344614844,-0.3447626985650752,0.4214753092001009,0.35511542360056914,0.8425533260169541;143.9393311607332,737.6851887119599,1.6235700167557843,2.821274305429117,1.0187096356694494,0.7863068659807158,0.7863068659807158
104.86710216988833,438.752033137728,2.283722751769025,1.6237080607814487,0.7314800193735445,0.6077825916760107,0.8308943177922057;62.70674057954191,448.490807626968,1.3772142832880785,-1.53768658915489,0.7637013306109077,0.6622541531592961,0.6622541531592961
358.71887768684576,735.1160640620567,0.7692973267551201,-0.09136475994610423,0.2563440160832545,0.13756149479659416,0.5366284608411434;119.29142906055192,760.6697223188852,1.8931883319822076,3.0635937002605935,0.9286384051135483,0.6754304701029185,0.6754304701029185
286.49528643766484,729.8035614800739,1.1098914738801622,-1.8848422030626033,0.28011645773296495,0.15359264852317614,0.5483171169813809;102.77432036262815,774.6868068284111,1.3247988013194045,1.2719184405098107,0.4151408190597931,0.3692385268357545,0.3692385268357545
222.23881707073542,941.2057440124344,0.18457659027139078,1.0693030409735795,0.3945351510922408,0.322551528049242,0.8175482644734757;165.15715538540712,1028.783608940675,1.578217102235991,-2.1908160934766028,0.24222855829886786,0.23170196766512094,0.23170196766512094
138.61490712041066,718.3665056390087,1.137930527178249,2.895195306503884,0.5265153689731961,0.3655845588124209,0.6943473644945626;124.41697436845196,468.00444494577187,1.7918833696127798,-0.10937287661655762,0.5741371317529165,0.3736506868018467,0.3736506868018467
160.58313886270838,1422.8980224629593,0.14480628982603858,-2.0402540760233783,0.6657511739967386,0.4989353310691238,0.7494321460581728;111.82688488462911,1381.808165021831,0.6676328579155439,1.1126047314348673,0.7917178003315206,0.6936865675982202,0.6936865675982202
234.29711612395138,1067.4762609894424,1.020175888885864,-0.09581517670434818,0.5878750756976308,0.5059179264461539,0.8605874740407757;222.52393489015958,1040.048809010904,0.5293084286534009,2.9924949440052964,0.2371285221688762,0.2196968985183167,0.2196968985183167
317.90217799820135,655.9511191575177,1.566705861067435,-0.5335814771009497,0.6944586668738238,0.3002291674758739,0.4323211470992017;84.91463760742275,447.7535550232963,1.444772642319969,2.6475850314760128,0.656658988463776,0.5777642712880934,0.5777642712880934
248.91795553957107,1125.2953824756414,0.647946629461348,-1.2115782086454117,0.43752550759180137,0.40320026594678987,0.921546878868978;243.6722337875197,1127.6834143415429,1.034117376854944,1.9457673022237558,0.7093887582273279,0.48371266831135135,0.48371266831135135
290.2842926748881,588.1728315947959,1.4629262503703875,1.453132987737845,0.5608333362062724,0.35427131347327995,0.6316873313375585;66.63026792681879,509.08038529882487,1.7083916382519078,-2.039101618796351,0.6124996391003493,0.5157913647139589,0.5157913647139589
318.9797450873643,993.5385773687905,0.5637276729167904,-0.45631055417909466,0.6801416148399428,0.5132090838112161,0.7545620979713012;208.26354594839532,993.2110012625717,1.3210034833682516,2.6923780654140415,0.46332758822945525,0.34676364161380263,0.34676364161380263
68.00329288350719,744.680648867016,0.5703740561650689,2.930009365375383,0.5654192788991467,0.4565653694033387,0.8074810789831166;46.16397311755882,765.3853170697749,2.222150317617657,-0.22855686450805499,0.9415048759083783,0.7393080055611979,0.7393080055611979
294.5757031426746,819.7293818193905,1.6847628733725168,2.5313742809979844,0.4255027838514077,0.3816166625340937,0.896860554189371;149.99591652775067,885.0075395300313,0.5478525240555504,-0.7942166630691623,1.0425206325578806,0.8444063422726593,0.8444063422726593
426.0184095341423,724.0557362095822,1.2129265051083506,-0.3016772769097526,0.39577346114892176,0.31263280631626134,0.7899286763915273;150.466619646884,942.4981451292305,0.9706344620933272,3.0715779798250287,0.7185503992719657,0.5547896653711716,0.5547896653711716
154.3020794091904,492.4654833488333,1.5259653153636943,-1.1865256230407535,0.4892334472309973,0.41344637139234525,0.8450901583536492;131.4044046598124,463.4905282052698,1.881926385742999,2.049035396813919,0.43343979099770974,0.2827941396494378,0.2827941396494378
346.4462188984606,944.2310822574101,0.08253986344278254,-1.412361511161045,0.5417096918807014,0.46809300498169015,0.8641030647920851;193.8627053638704,952.3867891613155,1.7624153348269875,1.6865539679386554,0.777782491868194,0.5095546755920112,0.5095546755920112
157.14704274022975,401.03154347008666,1.520361347286853,2.5109093413980554,0.6615701971704101,0.6353627075612702,0.9603859277197924;98.93670144088024,420.6505451179161,2.425888316140693,-0.665881647736809,0.6866380731473157,0.5883462769117257,0.5883462769117257
101.36488975478522,564.1630629747042,1.971079590077394,-1.8397573010210202,0.4649321116056265,0.33956511610962714,0.7303541907160405;59.07832170094145,489.55684758462934,1.312216707941521,1.324214983434368,0.8344033089847709,0.6561635134522027,0.6561635134522027
155.03110524665618,792.5615555557815,0.7162960168672926,-2.615814082148782,0.21802127751216782,0.19452384028944308,0.892224110000395;119.5280808345857,792.1746900097226,1.9496637129377143,0.5287499447235144,0.6926667988725654,0.40226137106186266,0.40226137106186266
224.8718883987068,844.2532464894642,1.4140638608002032,1.3249500831374965,0.6487316941453032,0.562006416976397,0.8663156464350553;59.24478062290396,676.3884876851056,0.9847360943621253,-1.569595482590716,0.4789307389480791,0.45514995349243853,0.45514995349243853
175.29979854808633,569.2325491651018,1.652341825223599,2.6146766479786203,0.35407987461930057,0.27519618522552963,0.777214987215568;89.89581255542271,575.9395726853643,1.4433238375294766,-0.6628289924591184,0.8484876918696451,0.7020908290839437,0.7020908290839437
222.18900473020727,437.1244613345266,1.2324201222623032,-0.356571082087849,0.39540902672597417,0.30111218618263375,0.7615207692041641;163.71324327615912,558.6068885862401,1.98988427748727,-2.448915870971652,0.27322265872512985,0.20041457718558212,0.20041457718558212
310.23183435295624,757.6602510657399,0.8557423028871365,2.9119267938896236,0.6486349976008283,0.38047326817688215,0.5865752997975394;130.5821090655175,714.6782657895789,1.9044556754494553,-0.24662186130585054,0.1458355264351961,0.13824255404105487,0.13824255404105487
161.2795156583737,732.4982754443863,1.4754892343349444,-0.8834528114501822,0.6769795333380584,0.2538779560112453,0.3750157035906551;116.76432889371716,692.1602165488855,1.1270273255286893,2.2415710925203385,0.8149848000965769,0.6350124562385452,0.6350124562385452
253.2125646092619,687.3438483204749,1.2871583675169513,-2.65067202817935,0.2631987816873867,0.183197241019685,0.6960413716400738;84.66378067981628,626.5206941841586,1.672630637085502,0.5122726048804787,1.0738600736890653,0.9103864271167469,0.9103864271167469
117.14673616878994,555.6353903460434,1.6508771117588739,0.5347411786937206,0.5147798814272934,0.4937001732921547,0.9590510256991932;45.37190301276464,559.8863973316372,1.47640164922345,-2.5894678768200676,0.5865676234011692,0.5267863683647604,0.5267863683647604
129.08924020614575,692.8836582702755,0.7753138292525761,-0.8834380129181651,0.5640170262909172,0.4585192145866378,0.8129527890353719;116.98039137821344,761.4150636367789,1.8076293190663055,2.178926168496365,0.4462185883743572,0.4154635812747841,0.4154635812747841
102.20575237236065,804.6611181491248,0.796257503364822,-2.1818972603687623,0.6601771173937689,0.6861703525454524,1.0393731234646528;81.35910376841724,852.0791166517344,1.5208947355816949,1.004352804209823,0.8348912573815354,0.7225262854673772,0.7225262854673772
78.79918004014807,433.49255082988446,2.2805780601415755,2.5858379019980027,0.869322370919815,0.6597382028691933,0.7589108769525115;54.40902291899628,438.6814392802595,1.5094639795806424,-0.6062189558094286,0.8623445399779269,0.6560358403238541,0.6560358403238541
192.86199157687915,597.024476973097,1.5218264543723132,0.9136380669483444,0.3830843642272983,0.1498088859614118,0.39105977677680565;122.90865768935905,475.43225276058,1.95827078666999,-2.2949705265061873,0.5737430167597766,0.7651181384859823,0.7651181384859823
145.10859216118922,589.6342721390947,2.2180371709634072,2.014420030722473,0.49771070845036813,0.561135282994621,1.1274326098824083;135.07725727523544,402.1739645103845,1.448292351176619,-1.1773228538774416,0.7017182887303105,0.6025130918875027,0.6025130918875027
86.09182615091856,580.7615992556671,1.9574531565189977,2.8992654407130494,0.6463942380822001,0.6051458732621461,0.9361869856042736;77.51861607382021,576.0292698691621,1.2225103890673925,-0.2557791599031849,0.7874410777096277,0.6562607176754907,0.6562607176754907
147.1025390909354,632.3434628372464,1.2750799205334247,2.4263484020643435,0.4790355201510672,0.5050851026615065,1.0543792295448664;65.20811433403004,543.3831505714913,1.941483089141938,-0.853643369848227,0.4280339297897592,0.3004933522150683,0.3004933522150683
172.79673004429225,907.9121311459606,0.4912956509216722,3.0240653374940627,0.7577100719742128,0.48047953371307456,0.6341205580931313;141.87192569906333,850.8637684132756,1.742219897994387,-0.04941838443824564,0.6030060097322211,0.6432443405019357,0.6432443405019357
134.53395987631086,584.8087215833909,2.15086248415558,1.340896858144032,0.38896282009169336,0.3633723297032177,0.9342083894228167;73.66833397220425,565.9121939468702,1.0856855388503204,-1.6984992946448945,0.41577562677621765,0.4790511832071808,0.4790511832071808
155.6223267240251,778.1421673608236,1.4970968776780427,-2.2848665018704133,0.7732628342902502,0.6069594260516836,0.7849328832786714;104.97294938697263,777.3747397285301,0.9367329997268543,0.8532524487353085,0.7905908740091337,0.7224934652924948,0.7224934652924948
120.8503102271565,478.46452743960026,1.51190083439581,1.2454675326740787,0.5037222433574275,0.4737627562087447,0.9405237955167598;69.88176663479307,437.13551158879784,2.080449592305205,-1.8577279579245958,0.874108876777548,0.79795151287352,0.79795151287352
408.1612911950368,705.1230771787292,1.1376538907161082,1.9779193760111082,0.4123209015555145,0.2535283976350726,0.6148812652441725;105.33402632577754,716.570694138408,1.2925648918419266,-1.1724756752317111,0.9034192021285786,0.7265709497399747,0.7265709497399747
194.496163856771,465.11613318073586,1.4666040862001528,2.254676820417942,0.22131644103756262,0.16380068012807494,0.7401198002288231;105.68243425943496,595.2477630272961,1.9092515815388573,-0.8205642821643511,0.4553265203244581,0.3285614774758261,0.3285614774758261
100.30812670466834,479.48755324512854,1.7984517069763055,-2.0907438375454324,0.8116899795821525,0.7665791616057396,0.9444235864539866;85.63020035010979,445.7916410028344,1.686675053866269,1.3225152376364016,0.47999839872813266,0.4680422354517779,0.4680422354517779
275.3663441671852,780.2315664595992,1.6290861934084724,1.439675127339071,0.15347009039873813,0.14123234002137006,0.9202597043790579;133.8033398985238,662.7805673735464,0.8518752181028592,-1.7267399476986385,0.21707794001997918,0.14376146853989105,0.14376146853989105
129.3576421205905,428.5991372191503,2.2041612912721984,1.8261720881349162,0.6325933595118621,0.5126683793033634,0.8104232704860539;68.26190379706563,427.78566092144786,1.6105875027354837,-1.2031092648940185,0.6443200314306561,0.509092439804681,0.509092439804681
175.0282827288191,588.5191003230057,1.3703869171874266,0.7276230500201066,0.7610360222903473,0.47779885168093067,0.6278268540337804;83.12765033970098,444.6126783493696,2.129109724658569,-2.456242466854249,0.8038334432924444,0.636385619139453,0.636385619139453
188.26238448240255,889.7013571777892,0.642705443745786,-2.3130712828113076,0.7942354232392395,0.8659241094594533,1.0902612551928696;96.92032975077872,885.27688221313,1.4386261907453097,0.7425413866602534,0.8396075240983161,0.6483445504523827,0.6483445504523827
146.82481295748067,701.8757556718996,1.8338107045960246,-2.0748642103437054,0.7972704289216314,0.593684908161333,0.74464684331054;65.23495237983843,688.9736948998851,0.9682647735840924,1.0600831961947088,0.8828760619048841,0.6852783409901702,0.6852783409901702
129.33354783655258,819.3382748315925,1.2592618057895717,3.136118818746981,0.7786372729080636,0.4845349367710539,0.6222858237461548;110.96607413781706,783.7269615691679,1.2389102822477418,0.01636637916991421,0.6043851557877493,0.509835078662543,0.509835078662543
97.7529410043539,453.1068903967363,1.9398696044301427,1.2305605770595691,0.5909889541736224,0.5609360691580022,0.94914814430391;91.14981048252396,445.47303526588456,1.8414509897845368,-1.912500510134748,0.7852613518604696,0.740050163619036,0.740050163619036
184.55014156320794,619.9620766216269,1.8052810484155322,-0.18102224165542263,0.21612144974567118,0.16354033336346896,0.756705702075944;155.0772747213458,655.087905295923,1.2219488440683266,2.9479090376240964,0.5508818070701699,0.38134146985447254,0.38134146985447254
150.67231188655722,436.81481205513165,1.6379102275014994,-1.3533022323407244,0.543214068641355,0.5433080756918838,1.0001730570983993;118.3625036931429,476.2533523446213,1.8823029752700349,1.7264587015337103,0.49704215878349595,0.7183544768557002,0.7183544768557002
178.49572661302003,659.8273183802637,1.1990755553786487,-1.640130140841173,0.6867875595294823,0.4483461706189333,0.6528163831710856;127.30344490232805,549.78624247611,1.7806093573425983,0.9464296399040621,0.681958563891391,0.5320144917494036,0.5320144917494036
387.2346962032716,807.1889720879244,0.9532135188355617,3.1112736698986003,0.3966618828140093,0.24512530014075568,0.6179703943363078;136.65535749742824,892.2204179277954,1.2399059825744165,0.0905019454113963,0.9069556891046539,0.8104799198208638,0.8104799198208638
216.30067168180423,731.000004740082,2.1151345461351223,-0.06107626845761194,0.6913343180699163,0.4545797491817998,0.6575396842021476;215.93980727274462,569.9291932424676,0.5881926666767795,-3.090107553522888,0.2467223544127267,0.20089498163310784,0.20089498163310784
117.24940895373341,711.108916622482,1.7546472015798291,1.4591554681182182,0.8353684695384365,0.732195192442299,0.876493690080087;87.36866338590823,711.4311984789252,1.0437203196312337,-1.685428763813017,0.5831789310106877,0.5733986079340154,0.5733986079340154
239.62366858472117,560.4578386944016,1.4879815682171929,1.1812680989621729,0.15063890380844125,0.12060074445096741,0.8005949419568823;125.07203349670193,409.2576192778822,2.093425148111657,-2.2309610608616848,0.577080243155882,0.5172978488077988,0.5172978488077988
110.22638171962318,444.2478747332394,1.2808234913151089,2.651155203202731,0.5717247345690222,0.42984534902213795,0.7518396931806076;85.61145511554075,446.2449223834373,2.3324805301534903,-0.6285728774788051,0.42320700195378586,0.36843188889480805,0.36843188889480805
138.74056345117472,567.7755800078496,1.6577765160615938,-2.987166189954735,0.9192985095477063,0.7836856188009756,0.8524822031818021;38.83167298739594,492.4453011990266,1.7419916293299356,0.17420460275895078,0.8377270306313299,0.6541248456872953,0.6541248456872953
77.43220146037194,550.609729006853,2.1395316472116512,-0.8439576125117464,0.31254471144553225,0.2777260780066516,0.8885963122593149;67.99283733600348,644.8185805030745,1.0407450716843423,2.7376041840405985,0.6836038724181652,0.3176352849548211,0.3176352849548211
82.7227970513583,492.97206792373134,1.2931087440997637,-2.954257039688115,0.3882990699093925,0.4038714583760688,1.040104109624342;73.51125826702302,608.7116545688936,1.8984273379141052,0.21185818416170704,0.5197828812817792,0.4618754853876088,0.4618754853876088
77.18302506380213,439.6879709998899,1.6889266003119303,-2.6710764073818196,0.5598190331490153,0.3352145451259255,0.5987909043397897;68.26010679012698,442.2053065274093,2.0512419477262043,0.4631439687760354,0.5863584798638684,0.2853317730949441,0.2853317730949441
158.09566589568487,510.4384315713306,1.5475081586501718,-0.02154197205692132,0.7542411706147588,0.912574188192581,1.2099235943972269;72.4560587252685,502.8120678285278,1.8044492733817883,-3.112207666265462,0.8343705204411231,0.6242120754572733,0.6242120754572733
156.75202589759263,408.0937452069071,2.2227398633306,2.216666501313182,0.28191463567952013,0.22395786562258663,0.7944173067948886;110.20094627089175,427.1863230968426,1.6383478027404255,-0.8195214623519,0.8702600375015176,0.7498977026948032,0.7498977026948032
96.31067214358937,490.6537267067784,1.8800998793877688,1.463136932468404,0.8564216488821272,0.7523325208773121,0.8784604194199425;76.29005636385384,432.39341091186856,1.7032620039948216,-1.828906369851232,0.7785775137941193,0.6168077262991951,0.6168077262991951
